DATAFLOW,COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,EXRATE,STATISTICAL_MEASURES,TRANSFORMATION,DERIVATION_TYPE,OVERLAP,IFS_FLAG,STATUS,DOI,FULL_DESCRIPTION,PUBLISHER,DEPARTMENT,CONTACT_POINT,TOPIC,TOPIC_DATASET,KEYWORDS,KEYWORDS_DATASET,LANGUAGE,PUBLICATION_DATE,UPDATE_DATE,METHODOLOGY,METHODOLOGY_NOTES,ACCESS_SHARING_LEVEL,ACCESS_SHARING_NOTES,SECURITY_CLASSIFICATION,SOURCE,SHORT_SOURCE_CITATION,FULL_SOURCE_CITATION,LICENSE,SUGGESTED_CITATION,KEY_INDICATOR,SERIES_NAME
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),ARG,XDC_EUR,PA_RT,M,2024-M10,1068.526966434787,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),ARG,XDC_EUR,PA_RT,M,2024-M11,1063.238050221443,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),ARG,XDC_EUR,PA_RT,M,2024-M12,1068.0052026875,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),ARG,XDC_EUR,PA_RT,M,2025-M01,1078.976000159972,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),ARG,XDC_EUR,PA_RT,M,2025-M02,1100.52315625,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),ARG,XDC_EUR,PA_RT,M,2025-M03,1153.596873736241,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),ARG,XDC_EUR,PA_RT,M,2025-M04,1256.788643836,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),ARG,XDC_EUR,PA_RT,M,2025-M05,1289.98308666671,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),ARG,XDC_EUR,PA_RT,M,2025-M06,1354.57670339042,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),ARG,XDC_EUR,PA_RT,M,2025-M07,1477.469051495603,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),ARG,XDC_EUR,PA_RT,M,2025-M08,1539.710357142914,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),ARG,XDC_EUR,PA_RT,M,2025-M09,1638.485552426326,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),ARG,XDC_EUR,PA_RT,M,2025-M10,1663.839416304391,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),ARG,XDC_EUR,PA_RT,M,2025-M11,1645.764520542,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),ARG,XDC_EUR,PA_RT,M,2025-M12,1689.659853184244,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),ARG,XDC_EUR,PA_RT,M,2026-M01,1695.53261884381,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),ARG,XDC_EUR,PA_RT,M,2026-M02,1659.9512159155,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,1967-M01,,0,,,,,,R,OL,true,T,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,1975-M01,,0,,,,,,R,OL,true,T,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,1977-M06,,0,,,,,,R,OL,true,T,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,1982-M08,,0,,,,,,R,OL,true,T,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,1999-M01,550.1318,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,1999-M02,549.511732,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,1999-M03,519.730186,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,1999-M04,515.33211,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,1999-M05,515.752656,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,1999-M06,535.91992,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,1999-M07,551.778318,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,1999-M08,546.602954,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,1999-M09,566.428815,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,1999-M10,573.357503,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,1999-M11,552.093863,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,1999-M12,532.508322,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2000-M01,507.066099,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2000-M02,489.5661720000001,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2000-M03,483.2002930000001,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2000-M04,468.431685,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2000-M05,488.1935310000001,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2000-M06,514.6957159999998,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2000-M07,514.2620340000001,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2000-M08,495.5654640000001,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2000-M09,495.5468049999999,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2000-M10,481.4018979999999,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2000-M11,503.9933080000002,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2000-M12,532.8787400000001,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2001-M01,523.7720660000001,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2001-M02,524.5558079999998,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2001-M03,523.6581120000001,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2001-M04,532.4623640000002,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2001-M05,517.72944,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2001-M06,531.3992,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2001-M07,581.66469,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2001-M08,604.9500060000001,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2001-M09,635.7276129999998,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2001-M10,647.9678040000001,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2001-M11,606.7546199999998,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
